"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/MobileStarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","20","21","10","1","13.746360","0","62"
"/Game/MobileStarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","20","21","10","1","13.831899","0","62"
"/Game/MobileStarterContent/Materials/M_Ground_Moss.M_Ground_Moss","20","21","10","1","13.624687","0","56"
"/Game/MobileStarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","20","21","10","1","13.499427","0","58"
"/Game/MobileStarterContent/Materials/M_Ground_Grass.M_Ground_Grass","20","21","10","1","13.420739","0","61"
"/Game/MobileStarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","20","21","10","1","13.409376","0","62"
"/Game/MobileStarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","20","21","9","1","13.824896","0","76"
"/Game/MobileStarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","20","21","10","1","13.647892","0","73"
"/Game/MobileStarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","20","21","10","1","13.766052","0","62"
"/Game/MobileStarterContent/Materials/M_Basic_Floor.M_Basic_Floor","20","21","10","1","13.043669","0","62"
"/Game/MobileStarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","20","21","21","1","13.808357","0","31"
"/Game/MobileStarterContent/Particles/Materials/M_Spark.M_Spark","20","24","10","1","12.202243","0","68"
"/Game/MobileStarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","20","32","10","1","16.694447","0","106"
"/Game/MobileStarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","20","84","7","1","0.000000","0","571"
"/Game/MobileStarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","20","24","10","1","12.508312","0","68"
